"abstain","date","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.secondName","votes.vote","votingNumber","yes"
0,"2023-12-19T22:09:17","ELECTRONIC",260,121,1,11,10,"Pkt. 41 Sprawozdanie Komisji o poselskim projekcie uchwały w sprawie powołania Komisji Śledczej do zbadania legalności, prawidłowości oraz celowości działań, a także występowania nadużyć, zaniedbań i zaniechań w zakresie legalizacji pobytu cudzoziemców na terytorium Rzeczypospolitej Polskiej w okresie od dnia 1 stycznia 2019 r. do dnia 20 listopada 2023 r. (druki nr 56 i 80)","poprawka nr 2, wniosek mniejszości nr 2",339,1,"PiS","Andrzej","Adamczyk","Mieczysław","ABSENT",118,79
0,"2023-12-19T22:09:17","ELECTRONIC",260,121,1,11,10,"Pkt. 41 Sprawozdanie Komisji o poselskim projekcie uchwały w sprawie powołania Komisji Śledczej do zbadania legalności, prawidłowości oraz celowości działań, a także występowania nadużyć, zaniedbań i zaniechań w zakresie legalizacji pobytu cudzoziemców na terytorium Rzeczypospolitej Polskiej w okresie od dnia 1 stycznia 2019 r. do dnia 20 listopada 2023 r. (druki nr 56 i 80)","poprawka nr 2, wniosek mniejszości nr 2",339,2,"KO","Piotr","Adamowicz",NA,"NO",118,79
0,"2023-12-19T22:09:17","ELECTRONIC",260,121,1,11,10,"Pkt. 41 Sprawozdanie Komisji o poselskim projekcie uchwały w sprawie powołania Komisji Śledczej do zbadania legalności, prawidłowości oraz celowości działań, a także występowania nadużyć, zaniedbań i zaniechań w zakresie legalizacji pobytu cudzoziemców na terytorium Rzeczypospolitej Polskiej w okresie od dnia 1 stycznia 2019 r. do dnia 20 listopada 2023 r. (druki nr 56 i 80)","poprawka nr 2, wniosek mniejszości nr 2",339,3,"PiS","Adam","Andruszkiewicz",NA,"ABSENT",118,79
0,"2023-12-19T22:09:17","ELECTRONIC",260,121,1,11,10,"Pkt. 41 Sprawozdanie Komisji o poselskim projekcie uchwały w sprawie powołania Komisji Śledczej do zbadania legalności, prawidłowości oraz celowości działań, a także występowania nadużyć, zaniedbań i zaniechań w zakresie legalizacji pobytu cudzoziemców na terytorium Rzeczypospolitej Polskiej w okresie od dnia 1 stycznia 2019 r. do dnia 20 listopada 2023 r. (druki nr 56 i 80)","poprawka nr 2, wniosek mniejszości nr 2",339,4,"PiS","Waldemar","Andzel","Franciszek","ABSENT",118,79
0,"2023-12-19T22:09:17","ELECTRONIC",260,121,1,11,10,"Pkt. 41 Sprawozdanie Komisji o poselskim projekcie uchwały w sprawie powołania Komisji Śledczej do zbadania legalności, prawidłowości oraz celowości działań, a także występowania nadużyć, zaniedbań i zaniechań w zakresie legalizacji pobytu cudzoziemców na terytorium Rzeczypospolitej Polskiej w okresie od dnia 1 stycznia 2019 r. do dnia 20 listopada 2023 r. (druki nr 56 i 80)","poprawka nr 2, wniosek mniejszości nr 2",339,5,"PiS","Dorota","Arciszewska-Mielewczyk","Irvina","ABSENT",118,79
0,"2023-12-19T22:09:17","ELECTRONIC",260,121,1,11,10,"Pkt. 41 Sprawozdanie Komisji o poselskim projekcie uchwały w sprawie powołania Komisji Śledczej do zbadania legalności, prawidłowości oraz celowości działań, a także występowania nadużyć, zaniedbań i zaniechań w zakresie legalizacji pobytu cudzoziemców na terytorium Rzeczypospolitej Polskiej w okresie od dnia 1 stycznia 2019 r. do dnia 20 listopada 2023 r. (druki nr 56 i 80)","poprawka nr 2, wniosek mniejszości nr 2",339,6,"PiS","Jan","Ardanowski","Krzysztof","YES",118,79
0,"2023-12-19T22:09:17","ELECTRONIC",260,121,1,11,10,"Pkt. 41 Sprawozdanie Komisji o poselskim projekcie uchwały w sprawie powołania Komisji Śledczej do zbadania legalności, prawidłowości oraz celowości działań, a także występowania nadużyć, zaniedbań i zaniechań w zakresie legalizacji pobytu cudzoziemców na terytorium Rzeczypospolitej Polskiej w okresie od dnia 1 stycznia 2019 r. do dnia 20 listopada 2023 r. (druki nr 56 i 80)","poprawka nr 2, wniosek mniejszości nr 2",339,7,"PiS","Iwona","Arent","Ewa","ABSENT",118,79
0,"2023-12-19T22:09:17","ELECTRONIC",260,121,1,11,10,"Pkt. 41 Sprawozdanie Komisji o poselskim projekcie uchwały w sprawie powołania Komisji Śledczej do zbadania legalności, prawidłowości oraz celowości działań, a także występowania nadużyć, zaniedbań i zaniechań w zakresie legalizacji pobytu cudzoziemców na terytorium Rzeczypospolitej Polskiej w okresie od dnia 1 stycznia 2019 r. do dnia 20 listopada 2023 r. (druki nr 56 i 80)","poprawka nr 2, wniosek mniejszości nr 2",339,8,"KO","Bartosz","Arłukowicz","Adam","NO",118,79
0,"2023-12-19T22:09:17","ELECTRONIC",260,121,1,11,10,"Pkt. 41 Sprawozdanie Komisji o poselskim projekcie uchwały w sprawie powołania Komisji Śledczej do zbadania legalności, prawidłowości oraz celowości działań, a także występowania nadużyć, zaniedbań i zaniechań w zakresie legalizacji pobytu cudzoziemców na terytorium Rzeczypospolitej Polskiej w okresie od dnia 1 stycznia 2019 r. do dnia 20 listopada 2023 r. (druki nr 56 i 80)","poprawka nr 2, wniosek mniejszości nr 2",339,9,"PiS","Marek","Ast",NA,"YES",118,79
0,"2023-12-19T22:09:17","ELECTRONIC",260,121,1,11,10,"Pkt. 41 Sprawozdanie Komisji o poselskim projekcie uchwały w sprawie powołania Komisji Śledczej do zbadania legalności, prawidłowości oraz celowości działań, a także występowania nadużyć, zaniedbań i zaniechań w zakresie legalizacji pobytu cudzoziemców na terytorium Rzeczypospolitej Polskiej w okresie od dnia 1 stycznia 2019 r. do dnia 20 listopada 2023 r. (druki nr 56 i 80)","poprawka nr 2, wniosek mniejszości nr 2",339,10,"KO","Urszula","Augustyn",NA,"NO",118,79
