"abstain","date","description","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.secondName","votes.vote","votingNumber","yes"
2,"2023-11-21T13:02:30","wniosek z druku nr 22","ELECTRONIC",190,5,1,3,10,"Pkt. 10 Wybór składu osobowego Komisji Etyki Poselskiej (druk nr 22)","głosowanie nad przyjęciem wniosku z druku.",455,1,"PiS","Andrzej","Adamczyk","Mieczysław","NO",20,263
2,"2023-11-21T13:02:30","wniosek z druku nr 22","ELECTRONIC",190,5,1,3,10,"Pkt. 10 Wybór składu osobowego Komisji Etyki Poselskiej (druk nr 22)","głosowanie nad przyjęciem wniosku z druku.",455,2,"KO","Piotr","Adamowicz",NA,"YES",20,263
2,"2023-11-21T13:02:30","wniosek z druku nr 22","ELECTRONIC",190,5,1,3,10,"Pkt. 10 Wybór składu osobowego Komisji Etyki Poselskiej (druk nr 22)","głosowanie nad przyjęciem wniosku z druku.",455,3,"PiS","Adam","Andruszkiewicz",NA,"NO",20,263
2,"2023-11-21T13:02:30","wniosek z druku nr 22","ELECTRONIC",190,5,1,3,10,"Pkt. 10 Wybór składu osobowego Komisji Etyki Poselskiej (druk nr 22)","głosowanie nad przyjęciem wniosku z druku.",455,4,"PiS","Waldemar","Andzel","Franciszek","NO",20,263
2,"2023-11-21T13:02:30","wniosek z druku nr 22","ELECTRONIC",190,5,1,3,10,"Pkt. 10 Wybór składu osobowego Komisji Etyki Poselskiej (druk nr 22)","głosowanie nad przyjęciem wniosku z druku.",455,5,"PiS","Dorota","Arciszewska-Mielewczyk","Irvina","NO",20,263
2,"2023-11-21T13:02:30","wniosek z druku nr 22","ELECTRONIC",190,5,1,3,10,"Pkt. 10 Wybór składu osobowego Komisji Etyki Poselskiej (druk nr 22)","głosowanie nad przyjęciem wniosku z druku.",455,6,"PiS","Jan","Ardanowski","Krzysztof","NO",20,263
2,"2023-11-21T13:02:30","wniosek z druku nr 22","ELECTRONIC",190,5,1,3,10,"Pkt. 10 Wybór składu osobowego Komisji Etyki Poselskiej (druk nr 22)","głosowanie nad przyjęciem wniosku z druku.",455,7,"PiS","Iwona","Arent","Ewa","NO",20,263
2,"2023-11-21T13:02:30","wniosek z druku nr 22","ELECTRONIC",190,5,1,3,10,"Pkt. 10 Wybór składu osobowego Komisji Etyki Poselskiej (druk nr 22)","głosowanie nad przyjęciem wniosku z druku.",455,8,"KO","Bartosz","Arłukowicz","Adam","YES",20,263
2,"2023-11-21T13:02:30","wniosek z druku nr 22","ELECTRONIC",190,5,1,3,10,"Pkt. 10 Wybór składu osobowego Komisji Etyki Poselskiej (druk nr 22)","głosowanie nad przyjęciem wniosku z druku.",455,9,"PiS","Marek","Ast",NA,"NO",20,263
2,"2023-11-21T13:02:30","wniosek z druku nr 22","ELECTRONIC",190,5,1,3,10,"Pkt. 10 Wybór składu osobowego Komisji Etyki Poselskiej (druk nr 22)","głosowanie nad przyjęciem wniosku z druku.",455,10,"KO","Urszula","Augustyn",NA,"YES",20,263
2,"2023-11-21T13:02:30","wniosek z druku nr 22","ELECTRONIC",190,5,1,3,10,"Pkt. 10 Wybór składu osobowego Komisji Etyki Poselskiej (druk nr 22)","głosowanie nad przyjęciem wniosku z druku.",455,11,"PiS","Piotr","Babinetz","Mieczysław","NO",20,263
2,"2023-11-21T13:02:30","wniosek z druku nr 22","ELECTRONIC",190,5,1,3,10,"Pkt. 10 Wybór składu osobowego Komisji Etyki Poselskiej (druk nr 22)","głosowanie nad przyjęciem wniosku z druku.",455,12,"PiS","Ryszard","Bartosik",NA,"NO",20,263
2,"2023-11-21T13:02:30","wniosek z druku nr 22","ELECTRONIC",190,5,1,3,10,"Pkt. 10 Wybór składu osobowego Komisji Etyki Poselskiej (druk nr 22)","głosowanie nad przyjęciem wniosku z druku.",455,13,"PSL-TD","Władysław","Bartoszewski","Teofil","YES",20,263
2,"2023-11-21T13:02:30","wniosek z druku nr 22","ELECTRONIC",190,5,1,3,10,"Pkt. 10 Wybór składu osobowego Komisji Etyki Poselskiej (druk nr 22)","głosowanie nad przyjęciem wniosku z druku.",455,14,"PiS","Barbara","Bartuś","Halina","NO",20,263
2,"2023-11-21T13:02:30","wniosek z druku nr 22","ELECTRONIC",190,5,1,3,10,"Pkt. 10 Wybór składu osobowego Komisji Etyki Poselskiej (druk nr 22)","głosowanie nad przyjęciem wniosku z druku.",455,15,"PSL-TD","Paweł","Bejda","Jan","YES",20,263
2,"2023-11-21T13:02:30","wniosek z druku nr 22","ELECTRONIC",190,5,1,3,10,"Pkt. 10 Wybór składu osobowego Komisji Etyki Poselskiej (druk nr 22)","głosowanie nad przyjęciem wniosku z druku.",455,16,"Konfederacja","Konrad","Berkowicz","Szczepan","YES",20,263
2,"2023-11-21T13:02:30","wniosek z druku nr 22","ELECTRONIC",190,5,1,3,10,"Pkt. 10 Wybór składu osobowego Komisji Etyki Poselskiej (druk nr 22)","głosowanie nad przyjęciem wniosku z druku.",455,17,"KO","Sylwia","Bielawska","Alina","YES",20,263
2,"2023-11-21T13:02:30","wniosek z druku nr 22","ELECTRONIC",190,5,1,3,10,"Pkt. 10 Wybór składu osobowego Komisji Etyki Poselskiej (druk nr 22)","głosowanie nad przyjęciem wniosku z druku.",455,18,"PSL-TD","Marek","Biernacki",NA,"YES",20,263
2,"2023-11-21T13:02:30","wniosek z druku nr 22","ELECTRONIC",190,5,1,3,10,"Pkt. 10 Wybór składu osobowego Komisji Etyki Poselskiej (druk nr 22)","głosowanie nad przyjęciem wniosku z druku.",455,19,"KO","Paweł","Bliźniuk","Kazimierz","YES",20,263
2,"2023-11-21T13:02:30","wniosek z druku nr 22","ELECTRONIC",190,5,1,3,10,"Pkt. 10 Wybór składu osobowego Komisji Etyki Poselskiej (druk nr 22)","głosowanie nad przyjęciem wniosku z druku.",455,20,"PiS","Mariusz","Błaszczak",NA,"NO",20,263
2,"2023-11-21T13:02:30","wniosek z druku nr 22","ELECTRONIC",190,5,1,3,10,"Pkt. 10 Wybór składu osobowego Komisji Etyki Poselskiej (druk nr 22)","głosowanie nad przyjęciem wniosku z druku.",455,21,"KO","Mateusz","Bochenek",NA,"YES",20,263
2,"2023-11-21T13:02:30","wniosek z druku nr 22","ELECTRONIC",190,5,1,3,10,"Pkt. 10 Wybór składu osobowego Komisji Etyki Poselskiej (druk nr 22)","głosowanie nad przyjęciem wniosku z druku.",455,22,"PiS","Rafał","Bochenek","Paweł","NO",20,263
2,"2023-11-21T13:02:30","wniosek z druku nr 22","ELECTRONIC",190,5,1,3,10,"Pkt. 10 Wybór składu osobowego Komisji Etyki Poselskiej (druk nr 22)","głosowanie nad przyjęciem wniosku z druku.",455,23,"Polska2050-TD","Izabela","Bodnar","Anna","YES",20,263
2,"2023-11-21T13:02:30","wniosek z druku nr 22","ELECTRONIC",190,5,1,3,10,"Pkt. 10 Wybór składu osobowego Komisji Etyki Poselskiej (druk nr 22)","głosowanie nad przyjęciem wniosku z druku.",455,24,"PiS","Jacek","Bogucki",NA,"NO",20,263
2,"2023-11-21T13:02:30","wniosek z druku nr 22","ELECTRONIC",190,5,1,3,10,"Pkt. 10 Wybór składu osobowego Komisji Etyki Poselskiej (druk nr 22)","głosowanie nad przyjęciem wniosku z druku.",455,25,"PiS","Zbigniew","Bogucki",NA,"NO",20,263
2,"2023-11-21T13:02:30","wniosek z druku nr 22","ELECTRONIC",190,5,1,3,10,"Pkt. 10 Wybór składu osobowego Komisji Etyki Poselskiej (druk nr 22)","głosowanie nad przyjęciem wniosku z druku.",455,26,"KO","Krzysztof","Bojarski",NA,"YES",20,263
