"abstain","date","description","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.secondName","votes.vote","votingNumber","yes"
0,"2023-12-20T18:24:17","wniosek o odrzucenie projektu uchwały w pierwszym czytaniu","ELECTRONIC",234,72,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","wniosek o odrzucenie projektu w pierwszym czytaniu.",388,1,"PiS","Andrzej","Adamczyk","Mieczysław","ABSENT",128,154
0,"2023-12-20T18:24:17","wniosek o odrzucenie projektu uchwały w pierwszym czytaniu","ELECTRONIC",234,72,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","wniosek o odrzucenie projektu w pierwszym czytaniu.",388,2,"KO","Piotr","Adamowicz",NA,"NO",128,154
0,"2023-12-20T18:24:17","wniosek o odrzucenie projektu uchwały w pierwszym czytaniu","ELECTRONIC",234,72,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","wniosek o odrzucenie projektu w pierwszym czytaniu.",388,3,"PiS","Adam","Andruszkiewicz",NA,"ABSENT",128,154
0,"2023-12-20T18:24:17","wniosek o odrzucenie projektu uchwały w pierwszym czytaniu","ELECTRONIC",234,72,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","wniosek o odrzucenie projektu w pierwszym czytaniu.",388,4,"PiS","Waldemar","Andzel","Franciszek","YES",128,154
0,"2023-12-20T18:24:17","wniosek o odrzucenie projektu uchwały w pierwszym czytaniu","ELECTRONIC",234,72,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","wniosek o odrzucenie projektu w pierwszym czytaniu.",388,5,"PiS","Dorota","Arciszewska-Mielewczyk","Irvina","ABSENT",128,154
0,"2023-12-20T18:24:17","wniosek o odrzucenie projektu uchwały w pierwszym czytaniu","ELECTRONIC",234,72,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","wniosek o odrzucenie projektu w pierwszym czytaniu.",388,6,"PiS","Jan","Ardanowski","Krzysztof","YES",128,154
0,"2023-12-20T18:24:17","wniosek o odrzucenie projektu uchwały w pierwszym czytaniu","ELECTRONIC",234,72,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","wniosek o odrzucenie projektu w pierwszym czytaniu.",388,7,"PiS","Iwona","Arent","Ewa","YES",128,154
0,"2023-12-20T18:24:17","wniosek o odrzucenie projektu uchwały w pierwszym czytaniu","ELECTRONIC",234,72,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","wniosek o odrzucenie projektu w pierwszym czytaniu.",388,8,"KO","Bartosz","Arłukowicz","Adam","NO",128,154
0,"2023-12-20T18:24:17","wniosek o odrzucenie projektu uchwały w pierwszym czytaniu","ELECTRONIC",234,72,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","wniosek o odrzucenie projektu w pierwszym czytaniu.",388,9,"PiS","Marek","Ast",NA,"YES",128,154
0,"2023-12-20T18:24:17","wniosek o odrzucenie projektu uchwały w pierwszym czytaniu","ELECTRONIC",234,72,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","wniosek o odrzucenie projektu w pierwszym czytaniu.",388,10,"KO","Urszula","Augustyn",NA,"NO",128,154
0,"2023-12-20T18:24:17","wniosek o odrzucenie projektu uchwały w pierwszym czytaniu","ELECTRONIC",234,72,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","wniosek o odrzucenie projektu w pierwszym czytaniu.",388,11,"PiS","Piotr","Babinetz","Mieczysław","ABSENT",128,154
0,"2023-12-20T18:24:17","wniosek o odrzucenie projektu uchwały w pierwszym czytaniu","ELECTRONIC",234,72,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","wniosek o odrzucenie projektu w pierwszym czytaniu.",388,12,"PiS","Ryszard","Bartosik",NA,"YES",128,154
0,"2023-12-20T18:24:17","wniosek o odrzucenie projektu uchwały w pierwszym czytaniu","ELECTRONIC",234,72,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","wniosek o odrzucenie projektu w pierwszym czytaniu.",388,13,"PSL-TD","Władysław","Bartoszewski","Teofil","NO",128,154
0,"2023-12-20T18:24:17","wniosek o odrzucenie projektu uchwały w pierwszym czytaniu","ELECTRONIC",234,72,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","wniosek o odrzucenie projektu w pierwszym czytaniu.",388,14,"PiS","Barbara","Bartuś","Halina","YES",128,154
0,"2023-12-20T18:24:17","wniosek o odrzucenie projektu uchwały w pierwszym czytaniu","ELECTRONIC",234,72,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","wniosek o odrzucenie projektu w pierwszym czytaniu.",388,15,"PSL-TD","Paweł","Bejda","Jan","NO",128,154
0,"2023-12-20T18:24:17","wniosek o odrzucenie projektu uchwały w pierwszym czytaniu","ELECTRONIC",234,72,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","wniosek o odrzucenie projektu w pierwszym czytaniu.",388,16,"Konfederacja","Konrad","Berkowicz","Szczepan","ABSENT",128,154
