"abstain","date","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.secondName","votes.vote","votingNumber","yes"
0,"2023-12-20T19:03:26","ELECTRONIC",238,56,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","Odrzucenie projektu w całości",404,1,"PiS","Andrzej","Adamczyk","Mieczysław","ABSENT",131,166
0,"2023-12-20T19:03:26","ELECTRONIC",238,56,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","Odrzucenie projektu w całości",404,2,"KO","Piotr","Adamowicz",NA,"NO",131,166
0,"2023-12-20T19:03:26","ELECTRONIC",238,56,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","Odrzucenie projektu w całości",404,3,"PiS","Adam","Andruszkiewicz",NA,"ABSENT",131,166
0,"2023-12-20T19:03:26","ELECTRONIC",238,56,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","Odrzucenie projektu w całości",404,4,"PiS","Waldemar","Andzel","Franciszek","YES",131,166
0,"2023-12-20T19:03:26","ELECTRONIC",238,56,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","Odrzucenie projektu w całości",404,5,"PiS","Dorota","Arciszewska-Mielewczyk","Irvina","ABSENT",131,166
0,"2023-12-20T19:03:26","ELECTRONIC",238,56,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","Odrzucenie projektu w całości",404,6,"PiS","Jan","Ardanowski","Krzysztof","YES",131,166
0,"2023-12-20T19:03:26","ELECTRONIC",238,56,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","Odrzucenie projektu w całości",404,7,"PiS","Iwona","Arent","Ewa","YES",131,166
0,"2023-12-20T19:03:26","ELECTRONIC",238,56,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","Odrzucenie projektu w całości",404,8,"KO","Bartosz","Arłukowicz","Adam","NO",131,166
0,"2023-12-20T19:03:26","ELECTRONIC",238,56,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","Odrzucenie projektu w całości",404,9,"PiS","Marek","Ast",NA,"YES",131,166
0,"2023-12-20T19:03:26","ELECTRONIC",238,56,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","Odrzucenie projektu w całości",404,10,"KO","Urszula","Augustyn",NA,"NO",131,166
0,"2023-12-20T19:03:26","ELECTRONIC",238,56,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","Odrzucenie projektu w całości",404,11,"PiS","Piotr","Babinetz","Mieczysław","ABSENT",131,166
0,"2023-12-20T19:03:26","ELECTRONIC",238,56,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","Odrzucenie projektu w całości",404,12,"PiS","Ryszard","Bartosik",NA,"YES",131,166
0,"2023-12-20T19:03:26","ELECTRONIC",238,56,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","Odrzucenie projektu w całości",404,13,"PSL-TD","Władysław","Bartoszewski","Teofil","NO",131,166
0,"2023-12-20T19:03:26","ELECTRONIC",238,56,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","Odrzucenie projektu w całości",404,14,"PiS","Barbara","Bartuś","Halina","YES",131,166
0,"2023-12-20T19:03:26","ELECTRONIC",238,56,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","Odrzucenie projektu w całości",404,15,"PSL-TD","Paweł","Bejda","Jan","NO",131,166
0,"2023-12-20T19:03:26","ELECTRONIC",238,56,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","Odrzucenie projektu w całości",404,16,"Konfederacja","Konrad","Berkowicz","Szczepan","YES",131,166
0,"2023-12-20T19:03:26","ELECTRONIC",238,56,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","Odrzucenie projektu w całości",404,17,"KO","Sylwia","Bielawska","Alina","NO",131,166
0,"2023-12-20T19:03:26","ELECTRONIC",238,56,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","Odrzucenie projektu w całości",404,18,"PSL-TD","Marek","Biernacki",NA,"NO",131,166
0,"2023-12-20T19:03:26","ELECTRONIC",238,56,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","Odrzucenie projektu w całości",404,19,"KO","Paweł","Bliźniuk","Kazimierz","NO",131,166
0,"2023-12-20T19:03:26","ELECTRONIC",238,56,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","Odrzucenie projektu w całości",404,20,"PiS","Mariusz","Błaszczak",NA,"YES",131,166
0,"2023-12-20T19:03:26","ELECTRONIC",238,56,1,12,10,"Pkt. 50 Pierwsze czytanie poselskiego projektu uchwały w sprawie usunięcia skutków kryzysu konstytucyjnego w kontekście pozycji ustrojowej oraz funkcji Krajowej Rady Sądownictwa w demokratycznym państwie prawnym (druki nr 118 i 118-B)","Odrzucenie projektu w całości",404,21,"KO","Mateusz","Bochenek",NA,"NO",131,166
