"abstain","date","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.secondName","votes.vote","votingNumber","yes"
48,"2023-11-29T18:41:30","ELECTRONIC",247,20,1,6,10,"Pkt. 22 Sprawozdanie Komisji o obywatelskim projekcie ustawy o zmianie ustawy o świadczeniach opieki zdrowotnej finansowanych ze środków publicznych (druki nr 31 i 69)","wniosek mniejszości 1",440,1,"PiS","Andrzej","Adamczyk","Mieczysław","ABSTAIN",37,145
48,"2023-11-29T18:41:30","ELECTRONIC",247,20,1,6,10,"Pkt. 22 Sprawozdanie Komisji o obywatelskim projekcie ustawy o zmianie ustawy o świadczeniach opieki zdrowotnej finansowanych ze środków publicznych (druki nr 31 i 69)","wniosek mniejszości 1",440,2,"KO","Piotr","Adamowicz",NA,"NO",37,145
48,"2023-11-29T18:41:30","ELECTRONIC",247,20,1,6,10,"Pkt. 22 Sprawozdanie Komisji o obywatelskim projekcie ustawy o zmianie ustawy o świadczeniach opieki zdrowotnej finansowanych ze środków publicznych (druki nr 31 i 69)","wniosek mniejszości 1",440,3,"PiS","Adam","Andruszkiewicz",NA,"ABSTAIN",37,145
48,"2023-11-29T18:41:30","ELECTRONIC",247,20,1,6,10,"Pkt. 22 Sprawozdanie Komisji o obywatelskim projekcie ustawy o zmianie ustawy o świadczeniach opieki zdrowotnej finansowanych ze środków publicznych (druki nr 31 i 69)","wniosek mniejszości 1",440,4,"PiS","Waldemar","Andzel","Franciszek","ABSTAIN",37,145
48,"2023-11-29T18:41:30","ELECTRONIC",247,20,1,6,10,"Pkt. 22 Sprawozdanie Komisji o obywatelskim projekcie ustawy o zmianie ustawy o świadczeniach opieki zdrowotnej finansowanych ze środków publicznych (druki nr 31 i 69)","wniosek mniejszości 1",440,5,"PiS","Dorota","Arciszewska-Mielewczyk","Irvina","YES",37,145
48,"2023-11-29T18:41:30","ELECTRONIC",247,20,1,6,10,"Pkt. 22 Sprawozdanie Komisji o obywatelskim projekcie ustawy o zmianie ustawy o świadczeniach opieki zdrowotnej finansowanych ze środków publicznych (druki nr 31 i 69)","wniosek mniejszości 1",440,6,"PiS","Jan","Ardanowski","Krzysztof","YES",37,145
48,"2023-11-29T18:41:30","ELECTRONIC",247,20,1,6,10,"Pkt. 22 Sprawozdanie Komisji o obywatelskim projekcie ustawy o zmianie ustawy o świadczeniach opieki zdrowotnej finansowanych ze środków publicznych (druki nr 31 i 69)","wniosek mniejszości 1",440,7,"PiS","Iwona","Arent","Ewa","ABSTAIN",37,145
48,"2023-11-29T18:41:30","ELECTRONIC",247,20,1,6,10,"Pkt. 22 Sprawozdanie Komisji o obywatelskim projekcie ustawy o zmianie ustawy o świadczeniach opieki zdrowotnej finansowanych ze środków publicznych (druki nr 31 i 69)","wniosek mniejszości 1",440,8,"KO","Bartosz","Arłukowicz","Adam","NO",37,145
48,"2023-11-29T18:41:30","ELECTRONIC",247,20,1,6,10,"Pkt. 22 Sprawozdanie Komisji o obywatelskim projekcie ustawy o zmianie ustawy o świadczeniach opieki zdrowotnej finansowanych ze środków publicznych (druki nr 31 i 69)","wniosek mniejszości 1",440,9,"PiS","Marek","Ast",NA,"YES",37,145
48,"2023-11-29T18:41:30","ELECTRONIC",247,20,1,6,10,"Pkt. 22 Sprawozdanie Komisji o obywatelskim projekcie ustawy o zmianie ustawy o świadczeniach opieki zdrowotnej finansowanych ze środków publicznych (druki nr 31 i 69)","wniosek mniejszości 1",440,10,"KO","Urszula","Augustyn",NA,"NO",37,145
